ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
99479517,Seri Maya,2008.0,RM 2 300 per month,Kuala Lumpur - Setiawangsa,Condominium,3,1.0,2.0,1380 sq.ft.,Fully Furnished,"Playground, Parking, Swimming Pool
99771302,The Havre @ Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1023 sq.ft.,Fully Furnished,"Playground, Parking, Security
99755396,The Hermington,2021.0,RM 2 300 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2.0,2.0,1075 sq.ft.,Fully Furnished,"Sauna, Jogging Track, Security
99951797,Paraiso @ The Earth Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1226 sq.ft.,Partially Furnished,"Security, Sauna, Club house
100175127,Pinnacle (Sri Petaling),2016.0,RM 2 300 per month,Kuala Lumpur - Sri Petaling,Service Residence,3,1.0,3.0,900 sq.ft.,Fully Furnished,"Security, Jogging Track, Lift
73680436,Desa Green,1997.0,RM 2 300 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1.0,2.0,935 sq.ft.,Fully Furnished,"Playground, Parking","Air-Cond
99887802,Pantai HillPark 1,1991.0,RM 2 300 per month,Kuala Lumpur - Bangsar South,Condominium,3,1.0,2.0,1300 sq.ft.,Partially Furnished,"Parking, Security, Lift
100167775,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,900 sq.ft.,Partially Furnished,"Parking, Jogging Track, Barbeque area
99827574,The Reach @ Titiwangsa,2017.0,RM 2 300 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,3.0,1368 sq.ft.,Fully Furnished,"Security, Squash Court, Parking
100051180,Dua Menjalara,2016.0,RM 2 300 per month,Kuala Lumpur - Bandar Menjalara,Condominium,3,2.0,2.0,1440 sq.ft.,Not Furnished,"Gymnasium, Barbeque area, Parking
100273440,The Hipster @ Taman Desa,2022.0,RM 2 300 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,921 sq.ft.,Fully Furnished,"Security, Squash Court, Minimart
99600201,United Point Residence @ North Kiara,2019.0,RM 2 300 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,958 sq.ft.,Fully Furnished,"Parking, Security, Lift
99755096,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,3.0,1216 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Club house
100116936,Eco Sky,2018.0,RM 2 300 per month,Kuala Lumpur - Jalan Ipoh,Service Residence,3,2.0,2.0,1098 sq.ft.,Fully Furnished,"Parking, Security, Lift
100732599,Setia City Residences,2020.0,RM 2 300 per month,Selangor - Setia Alam,Service Residence,3.0,2.0,2.0,985 sq.ft.,Partially Furnished,"Lift, Security, Playground
100798665,Setia City Residences,2020.0,RM 2 300 per month,Selangor - Setia Alam,Service Residence,3.0,2.0,2.0,985 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Squash Court
100047462,Endah Promenade,2011.0,RM 2 300 per month,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,1297 sq.ft.,Fully Furnished,"Parking, Security, Lift
99532084,Paraiso @ The Earth Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1101 sq.ft.,Partially Furnished,"Security, Barbeque area, Sauna
99849907,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,2.0,1216 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Lift
99765384,CitiZen,2019.0,RM 2 300 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,2.0,2.0,883 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area
98818201,YOU Vista @ YOU City Cheras,2016.0,RM 2 300 per month,Selangor - Cheras,Service Residence,3.0,2.0,3.0,1278 sq.ft.,Fully Furnished,"Security, Parking, Lift
99746472,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Condominium,3,2.0,3.0,1216 sq.ft.,Fully Furnished,"Playground, Barbeque area, Swimming Pool
97928229,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,3.0,1216 sq.ft.,Fully Furnished,"Sauna, Parking, Minimart
100052346,The Haute,2019.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1050 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Parking
100768485,Renai Jelutong Residences,2017.0,RM 2 300 per month,Selangor - Bukit Jelutong,Condominium,3.0,2.0,2.0,1250 sq.ft.,Partially Furnished,"Swimming Pool, Security, Minimart
100627624,Astetica Residences,2020.0,RM 2 300 per month,Selangor - Seri Kembangan,Service Residence,3.0,2.0,2.0,928 sq.ft.,Fully Furnished,"Security, Playground, Parking
100222351,Sensory Residence,2022.0,RM 2 300 per month,Selangor - Bangi,Service Residence,3.0,2.0,2.0,888 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Barbeque area
100041585,The Haute,2019.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1050 sq.ft.,Fully Furnished,"Security, Multipurpose hall, Parking
100589357,Vista Alam Serviced Apartment,2014.0,RM 2 300 per month,Selangor - Shah Alam,Service Residence,3.0,2.0,2.0,1200 sq.ft.,Fully Furnished,"Security, Parking, Minimart
99676478,United Point Residence @ North Kiara,2019.0,RM 2 300 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,958 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool
95671289,Arte @ Subang West,2016.0,RM 2 300 per month,Selangor - Shah Alam,Others,3.0,1.0,2.0,1000 sq.ft.,Fully Furnished,"Parking, Gymnasium, Security
99880448,Lojing Heights 1,2001.0,RM 2 300 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,2.0,2.0,1570 sq.ft.,Partially Furnished,"Sauna, Squash Court, Tennis Court
100138972,Endah Promenade,2011.0,RM 2 300 per month,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,1297 sq.ft.,Fully Furnished,"Parking, Security, Lift
99958464,The Henge Kepong,2019.0,RM 2 300 per month,Kuala Lumpur - Kepong,Condominium,3,2.0,2.0,1100 sq.ft.,Fully Furnished,"Sauna, Minimart, Tennis Court
100251669,The Havre @ Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,3.0,1100 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Tennis Court
99292590,THE FENNEL AT SENTUL EAST,2017.0,RM 2 300 per month,Kuala Lumpur - Sentul,Condominium,3,2.0,3.0,1237 sq.ft.,Partially Furnished,"Parking, Security, Lift
99877366,The Haute,2019.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1003 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Parking
99876964,Seri Maya,2008.0,RM 2 300 per month,Kuala Lumpur - Setiawangsa,Condominium,3,1.0,2.0,1204 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Playground
99989871,Lavile,2021.0,RM 2 300 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,860 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area
100251641,The Henge Kepong,2019.0,RM 2 300 per month,Kuala Lumpur - Kepong,Condominium,3,2.0,2.0,1100 sq.ft.,Fully Furnished,"Parking, Lift, Security
100484189,Paragon 3,2016.0,RM 2 300 per month,Selangor - Seri Kembangan,Condominium,3.0,2.0,2.0,1861 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Gymnasium
100765378,Zenith Residences,2013.0,RM 2 300 per month,Selangor - Petaling Jaya,Condominium,3.0,1.0,2.0,1173 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Sauna
100625084,Suria Jelutong,2014.0,RM 2 300 per month,Selangor - Shah Alam,Service Residence,3.0,3.0,2.0,1700 sq.ft.,Fully Furnished,"Playground, Gymnasium, Security
99876198,Paraiso @ The Earth Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1100 sq.ft.,Fully Furnished,"Parking, Multipurpose hall, Sauna
100076636,Lojing Heights 1,2001.0,RM 2 300 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,1.0,2.0,1570 sq.ft.,Partially Furnished,"Gymnasium, Squash Court, Barbeque area
99956637,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,2.0,1216 sq.ft.,Fully Furnished,"Sauna, Club house, Minimart
99765360,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Condominium,3,2.0,3.0,1216 sq.ft.,Fully Furnished,"Tennis Court, Lift, Club house
100074558,Lojing Heights 1,2001.0,RM 2 300 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,2.0,2.0,1500 sq.ft.,Partially Furnished,"Gymnasium, Squash Court, Barbeque area
99209832,The Mark,2015.0,RM 2 300 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,1166 sq.ft.,Fully Furnished,"Barbeque area, Club house, Gymnasium
99662081,The Hamilton,2020.0,RM 2 300 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,2.0,2.0,1000 sq.ft.,Partially Furnished,"Security, Barbeque area, Parking
100678568,The Trees Damansara,2020.0,RM 2 300 per month,Selangor - Damansara Perdana,Condominium,3.0,2.0,2.0,1025 sq.ft.,Partially Furnished,"Gymnasium, Squash Court, Lift
99755159,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,2.0,1216 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Club house
99729973,Lakeville Residence,2017.0,RM 2 300 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2.0,2.0,1234 sq.ft.,Partially Furnished,"Parking, Security, Lift
100764372,Renai Jelutong Residences,2017.0,RM 2 300 per month,Selangor - Bukit Jelutong,Condominium,3.0,2.0,2.0,1250 sq.ft.,Partially Furnished,"Playground, Gymnasium, Parking
99896989,The Era,2021.0,RM 2 300 per month,Kuala Lumpur - Segambut,Service Residence,3,2.0,2.0,893 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area
100267352,Emerald Hills,2025.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,893 sq.ft.,Fully Furnished,"Sauna, Playground, Club house
68186038,D'Suria Condominium,2015.0,RM 2 300 per month,Kuala Lumpur - Ampang,Condominium,3,2.0,2.0,1060 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security
100275704,Aster Green Residence,2022.0,RM 2 300 per month,Kuala Lumpur - Sri Petaling,Service Residence,3,1.0,2.0,861 sq.ft.,Fully Furnished,"Parking, Security, Barbeque area
99849526,The Henge Kepong,2019.0,RM 2 300 per month,Kuala Lumpur - Kepong,Condominium,3,2.0,2.0,1100 sq.ft.,Fully Furnished,"Sauna, Parking, Barbeque area
100519930,H2O Residences,2017.0,RM 2 300 per month,Selangor - Ara Damansara,Service Residence,3.0,2.0,2.0,750 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool
99990963,Paraiso @ The Earth Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1226 sq.ft.,Partially Furnished,"Security, Sauna, Club house
100061376,M Centura,2021.0,RM 2 300 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Lift
99872720,Paraiso @ The Earth Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1226 sq.ft.,Partially Furnished,"Security, Sauna, Club house
100215584,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850 sq.ft.,Fully Furnished,"Tennis Court, Lift, Playground
100023325,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1184 sq.ft.,Fully Furnished,"Minimart, Squash Court, Lift
100138264,The Mark,2015.0,RM 2 300 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,1166 sq.ft.,Fully Furnished,"Multipurpose hall, Club house, Gymnasium
99907374,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Gymnasium, Swimming Pool
100812443,Serin Residency,2014.0,RM 2 300 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,1150 sq.ft.,Partially Furnished,"Security, Minimart, Playground
99874024,The Haute,2019.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1050 sq.ft.,Fully Furnished,"Security, Gymnasium, Swimming Pool
99757962,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,2.0,1216 sq.ft.,Fully Furnished,"Barbeque area, Parking, Jogging Track
99854547,The Hipster @ Taman Desa,2022.0,RM 2 300 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,921 sq.ft.,Fully Furnished,"Parking, Security, Lift
100221544,Puncak Prima,2000.0,RM 2 300 per month,Kuala Lumpur - Sri Hartamas,Condominium,3,2.0,2.0,1246 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Multipurpose hall
99773046,CitiZen,2019.0,RM 2 300 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,2.0,2.0,883 sq.ft.,Fully Furnished,"Parking, Security, Lift
100095447,AraTre' Residences,2022.0,RM 2 300 per month,Selangor - Petaling Jaya,Service Residence,3.0,2.0,2.0,1173 sq.ft.,Partially Furnished,"Jogging Track, Barbeque area, Security
99871692,The Reach @ Titiwangsa,2017.0,RM 2 300 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,3.0,1200 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking
100720029,Boulevard Residence,2014.0,RM 2 300 per month,Selangor - Petaling Jaya,Condominium,3.0,2.0,2.0,1100 sq.ft.,Partially Furnished,"Playground, Gymnasium, Security
100832190,Boulevard Residence,2014.0,RM 2 300 per month,Selangor - Petaling Jaya,Condominium,3.0,2.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift
100219127,Vista Alam Serviced Apartment,2014.0,RM 2 300 per month,Selangor - Shah Alam,Service Residence,3.0,2.0,2.0,1351 sq.ft.,Fully Furnished,"Security, Minimart, Playground
98574021,Unio Residence,2021.0,RM 2 300 per month,Kuala Lumpur - Kepong,Apartment,3,2.0,2.0,1000 sq.ft.,Fully Furnished,"Parking, Minimart, Tennis Court
100320543,PV9 Residences @ Taman Melati,2022.0,RM 2 300 per month,Kuala Lumpur - Setapak,Service Residence,3,2.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift
100215095,OHako,2019.0,RM 2 300 per month,Kuala Lumpur - Puchong,Service Residence,3,2.0,2.0,1002 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking
99579743,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,3.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool
99789052,The Hipster @ Taman Desa,2022.0,RM 2 300 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,950 sq.ft.,Fully Furnished,"Security, Squash Court, Parking
99954299,Royal Domain Sri Putramas 2,2007.0,RM 2 300 per month,Kuala Lumpur - Jalan Kuching,Condominium,3,1.0,2.0,1295 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Tennis Court
100823114,Renai Jelutong Residences,2017.0,RM 2 300 per month,Selangor - Bukit Jelutong,Condominium,3.0,2.0,2.0,1250 sq.ft.,Partially Furnished,"Lift, Swimming Pool, Tennis Court
100801475,Setia City Residences,2020.0,RM 2 300 per month,Selangor - Setia Alam,Service Residence,3.0,2.0,2.0,985 sq.ft.,Partially Furnished,"Parking, Tennis Court, Gymnasium
99910817,M Centura,2021.0,RM 2 300 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Gymnasium, Sauna
100264773,Emerald Hills,2025.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,893 sq.ft.,Fully Furnished,"Security, Club house, Parking
100801455,Saville @ Cheras,2019.0,RM 2 300 per month,Selangor - Cheras,Service Residence,3.0,2.0,2.0,1300 sq.ft.,Fully Furnished,"Sauna, Playground, Swimming Pool
100008831,Eco Sky,2018.0,RM 2 300 per month,Kuala Lumpur - Jalan Ipoh,Service Residence,3,2.0,2.0,1227 sq.ft.,Partially Furnished,"Lift, Security, Parking
100061010,Amaya Maluri,2013.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,920 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Swimming Pool
100824132,Renai Jelutong Residences,2017.0,RM 2 300 per month,Selangor - Bukit Jelutong,Condominium,3.0,2.0,2.0,1250 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Tennis Court
100333058,Sfera Residency,2018.0,RM 2 300 per month,Selangor - Seri Kembangan,Service Residence,3.0,2.0,2.0,985 sq.ft.,Fully Furnished,"Parking, Security, Lift
97072137,Vista Alam Serviced Apartment,2014.0,RM 2 300 per month,Selangor - Shah Alam,Condominium,3.0,1.0,2.0,1123 sq.ft.,Not Furnished,"Minimart, Security, Parking
100271544,Emerald Hills,2025.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,893 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Parking
100695455,Eclipse Residence @ Pan'gaea,2018.0,RM 2 300 per month,Selangor - Cyberjaya,Service Residence,3.0,2.0,2.0,990 sq.ft.,Fully Furnished,"Parking, Security, Barbeque area
100799111,Eclipse Residence @ Pan'gaea,2018.0,RM 2 300 per month,Selangor - Cyberjaya,Service Residence,3.0,2.0,2.0,990 sq.ft.,Fully Furnished,"Parking, Security, Lift
100153217,Legasi Kampong Bharu,2020.0,RM 2 300 per month,Kuala Lumpur - KL City,Apartment,3,1.0,2.0,810 sq.ft.,Not Furnished,"Swimming Pool, Gymnasium, Parking
100044533,Renai Jelutong Residences,2017.0,RM 2 300 per month,Selangor - Bukit Jelutong,Condominium,3.0,2.0,2.0,1200 sq.ft.,Partially Furnished,"Playground, Security, Swimming Pool
100273609,Kiara Residence,2014.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,2.0,3.0,1280 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Lift
100006124,The Havre @ Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,2.0,3.0,1200 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Sauna
99997961,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium
99671797,PV9 Residences @ Taman Melati,2022.0,RM 2 300 per month,Kuala Lumpur - Setapak,Service Residence,4,3.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift
99884028,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Security, Tennis Court, Sauna
99729332,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,4,2.0,2.0,1000 sq.ft.,Partially Furnished,"Tennis Court, Swimming Pool, Lift
99851300,The Havre @ Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,2.0,3.0,1200 sq.ft.,Fully Furnished,"Minimart, Barbeque area, Club house
99746210,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Squash Court, Security, Playground
99922006,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool
99427928,Scenaria @ North Kiara Hills,2015.0,RM 2 300 per month,Kuala Lumpur - Segambut,Condominium,4,2.0,3.0,1262 sq.ft.,Fully Furnished,"Parking, Security, Lift
97436253,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Security, Lift
100627621,Cloud Tree @ Cheras,2016.0,RM 2 300 per month,Selangor - Cheras,Condominium,4.0,2.0,2.0,1269 sq.ft.,Fully Furnished,"Sauna, Barbeque area, Multipurpose hall
100314685,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,4,2.0,3.0,1000 sq.ft.,Partially Furnished,"Parking, Jogging Track, Barbeque area
99857160,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1148 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium
95501673,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Security, Lift
100529241,Suriamas,2004.0,RM 2 300 per month,Selangor - Bandar Sunway,Condominium,4.0,2.0,2.0,1250 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool
100002839,KL Traders Square Residences,2019.0,RM 2 300 per month,Kuala Lumpur - Gombak,Service Residence,4,1.0,2.0,940 sq.ft.,Fully Furnished,"Parking, Security, Lift
99750487,Setapak Green,2014.0,RM 2 300 per month,Kuala Lumpur - Setapak,Condominium,4,2.0,3.0,1362 sq.ft.,Fully Furnished,"Parking, Minimart, Lift
100085130,Amaya Maluri,2013.0,RM 2 300 per month,Kuala Lumpur - Cheras,Service Residence,4,2.0,2.0,1150 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool
100259735,Emerald Hills,2025.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,4,2.0,2.0,893 sq.ft.,Fully Furnished,"Parking, Security, Lift
99949716,Platinum Lake Condominium PV 15,2012.0,RM 2 300 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1313 sq.ft.,Partially Furnished,"Playground, Gymnasium, Security
96591968,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Security, Lift
100282353,The Andes Condo Villa @ Bukit Jalil,2018.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,2.0,3.0,1325 sq.ft.,Fully Furnished,"Parking, Security, Lift
99741378,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Squash Court, Playground, Security
99422722,Kiara Residence,2014.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,2.0,3.0,1280 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Club house
99959990,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Tennis Court, Squash Court
100072458,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Minimart, Playground
99789109,The Havre @ Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,2.0,3.0,1100 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area
100123830,PV9 Residences @ Taman Melati,2022.0,RM 2 300 per month,Kuala Lumpur - Setapak,Service Residence,4,2.0,2.0,1100 sq.ft.,Partially Furnished,"Playground, Barbeque area, Swimming Pool
100070879,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Playground
99874884,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Tennis Court, Squash Court, Sauna
99959413,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Gymnasium, Sauna, Minimart
99972803,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Minimart, Sauna, Swimming Pool
100060400,Green Residence @ Cheras 9th Mile,2017.0,RM 2 300 per month,Selangor - Cheras,Condominium,4.0,3.0,3.0,1507 sq.ft.,Fully Furnished,"Parking, Security, Lift
100177172,KL Traders Square Residences,2019.0,RM 2 300 per month,Kuala Lumpur - Gombak,Service Residence,4,1.0,2.0,940 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Gymnasium
99651340,M Vertica,2023.0,RM 2 300 per month,Kuala Lumpur - Cheras,Condominium,4,2.0,2.0,1000 sq.ft.,Partially Furnished,"Jogging Track, Barbeque area, Tennis Court
100523166,Sunway SuriaMas Condominium,2004.0,RM 2 300 per month,Selangor - Subang Jaya,Condominium,4.0,2.0,2.0,1250 sq.ft.,Fully Furnished,"Parking, Security, Lift
99724391,Damansara Foresta,2016.0,RM 2 300 per month,Kuala Lumpur - Sri Damansara,Condominium,4,2.0,3.0,1610 sq.ft.,Partially Furnished,"Barbeque area, Sauna, Minimart
99912061,Mizumi Residences,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Service Residence,4,2.0,2.0,932 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Minimart
100747302,Cloud Tree @ Cheras,2016.0,RM 2 300 per month,Selangor - Cheras,Condominium,4.0,2.0,2.0,1269 sq.ft.,Fully Furnished,"Security, Swimming Pool, Playground
96237297,Scenaria @ North Kiara Hills,2015.0,RM 2 300 per month,Kuala Lumpur - Segambut,Condominium,4,2.0,3.0,1262 sq.ft.,Fully Furnished,"Security, Jogging Track, Barbeque area
100744561,Cloud Tree @ Cheras,2016.0,RM 2 300 per month,Selangor - Cheras,Service Residence,4.0,2.0,2.0,1269 sq.ft.,Fully Furnished,"Parking, Security, Lift
100024801,KL Traders Square Residences,2019.0,RM 2 300 per month,Kuala Lumpur - Gombak,Service Residence,4,1.0,2.0,940 sq.ft.,Fully Furnished,"Parking, Security, Lift
100649080,Cloud Tree @ Cheras,2016.0,RM 2 300 per month,Selangor - Cheras,Condominium,4.0,2.0,2.0,1269 sq.ft.,Fully Furnished,"Playground, Tennis Court, Barbeque area
96696748,Platinum Splendor Residensi Semarak,2020.0,RM 2 300 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1184 sq.ft.,Fully Furnished,"Parking, Security, Lift
100232970,Centrio SOHO @ Pantai Hillpark,2010.0,RM 2 350 per month,Kuala Lumpur - Pantai,Studio,1,1.0,2.0,870 sq.ft.,Fully Furnished,"Parking, Sauna, Playground
100309682,Centrio SOHO @ Pantai Hillpark,2010.0,RM 2 350 per month,Kuala Lumpur - Pantai,Studio,1,1.0,2.0,870 sq.ft.,Fully Furnished,"Parking, Minimart, Gymnasium
