ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100606050,Saville @ Cheras,2019.0,RM 1 200 per month,Selangor - Cheras,Service Residence,1.0,1.0,1.0,359 sq.ft.,Fully Furnished,"Parking, Security, Minimart
100494811,One Damansara,2013.0,RM 1 700 per month,Selangor - Petaling Jaya,Condominium,3.0,2.0,2.0,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift
100606151,Lakefront Homes @ Cyberjaya,2021.0,RM 1 299 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,1010 sq.ft.,Partially Furnished,"Parking, Security, Lift
100522215,Tamarind Suites @ Cyberjaya,2016.0,RM 1 200 per month,Selangor - Cyberjaya,Studio,1.0,1.0,1.0,600 sq.ft.,Fully Furnished,"Parking, Security, Lift
100605769,Verdi Eco-dominiums @ Symphony Hills,2016.0,RM 3 000 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,3.0,1453 sq.ft.,Fully Furnished,"Parking, Security, Lift
100605765,Landmark Residence,2019.0,RM 1 300 per month,Selangor - Kajang,Condominium,1.0,1.0,1.0,518 sq.ft.,Fully Furnished,"Parking, Tennis Court, Lift
100180919,Sri Alam,2004.0,RM 1 600 per month,Selangor - Shah Alam,Condominium,3.0,1.0,2.0,1253 sq.ft.,Fully Furnished,"Playground, Gymnasium, Minimart
100605994,Elevia Residences,2017.0,RM 1 600 per month,Selangor - Puchong,Condominium,3.0,1.0,2.0,1218 sq.ft.,Partially Furnished,"Parking, Playground, Barbeque area
100605877,Pangsapuri Kempas,2000.0,RM 850 per month,Selangor - Cheras,Apartment,3.0,1.0,2.0,760 sq.ft.,Partially Furnished,"Parking, Minimart, Playground
100605830,Landmark Residence,2019.0,RM 2 200 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1161 sq.ft.,Fully Furnished,"Parking, Tennis Court, Lift
100605775,Bayu Puteri,2004.0,RM 1 300 per month,Selangor - Petaling Jaya,Apartment,3.0,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool
100228665,D'Pines,2014.0,RM 2 550 per month,Selangor - Ampang,Condominium,4.0,2.0,3.0,2000 sq.ft.,Partially Furnished,"Security, Gymnasium, Jogging Track
98902006,V-Residensi 5,2021.0,RM 1 400 per month,Selangor - Batu Caves,Service Residence,3.0,2.0,3.0,1208 sq.ft.,Partially Furnished,"Swimming Pool, Security, Parking"
100605156,The Olive,2020.0,RM 1 550 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Fully Furnished,"Lift, Parking, Security
100605091,Verdi Eco-dominiums @ Symphony Hills,2016.0,RM 2 800 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,3.0,1453 sq.ft.,Partially Furnished,"Parking, Security, Lift
100605448,The Trees Damansara,2020.0,RM 1 700 per month,Selangor - Damansara Perdana,Condominium,3.0,2.0,2.0,1025 sq.ft.,Not Furnished,"Parking, Security, Minimart
100605423,Juta Mines,2005.0,RM 1 199 per month,Selangor - Seri Kembangan,Condominium,3.0,1.0,2.0,1207 sq.ft.,Fully Furnished,"Parking, Security, Lift
99002461,Greenview Residence,2006.0,RM 1 150 per month,Selangor - Kajang,Condominium,4.0,1.0,2.0,1366 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium
100177835,D'Pines,2014.0,RM 2 400 per month,Selangor - Ampang,Condominium,4.0,2.0,3.0,1798 sq.ft.,Partially Furnished,"Security, Jogging Track, Playground
100604626,Springville Residence,2016.0,RM 1 799 per month,Selangor - Seri Kembangan,Condominium,3.0,2.0,2.0,1054 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Swimming Pool
100604696,AraTre' Residences,2022.0,RM 2 500 per month,Selangor - Petaling Jaya,Service Residence,2.0,2.0,2.0,797 sq.ft.,Fully Furnished,"Gymnasium, Security, Barbeque area
100604881,Kiara Plaza,2017.0,RM 800 per month,Selangor - Semenyih,Condominium,1.0,1.0,1.0,499 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Swimming Pool
100604582,Residensi Laguna (Belvedere Service Apt),2007.0,RM 2 000 per month,Selangor - Bandar Sunway,Service Residence,3.0,1.0,2.0,949 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Multipurpose hall
100604551,O2 Residence @ Puchong South,2015.0,RM 1 550 per month,Selangor - Seri Kembangan,Condominium,4.0,3.0,3.0,2150 sq.ft.,Partially Furnished,"Parking, Security, Lift
100604764,Vista Bangi,2021.0,RM 1 100 per month,Selangor - Kajang,Condominium,1.0,1.0,1.0,501 sq.ft.,Fully Furnished,"Swimming Pool, Squash Court, Security
100491283,Canopy Hills,2022.0,RM 1 100 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,600 sq.ft.,Partially Furnished,"Multipurpose hall, Jogging Track, Gymnasium
98161217,The Parque Residences @ Eco Sanctuary,2018.0,RM 1 800 per month,Selangor - Kota Kemuning,Condominium,2.0,1.0,1.0,721 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area
100604537,Pandora Serviced Residence,2017.0,RM 1 200 per month,Selangor - Shah Alam,Service Residence,1.0,1.0,1.0,570 sq.ft.,Not Furnished,"Swimming Pool, Gymnasium, Barbeque area
100604384,Gravit8,2018.0,RM 1 700 per month,Selangor - Port Klang,Service Residence,3.0,2.0,2.0,1031 sq.ft.,Not Furnished,"Parking, Security, Lift
100603636,Greenview Residence,2006.0,RM 1 200 per month,Selangor - Kajang,Condominium,4.0,1.0,2.0,1366 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium
99620009,Alam Sanjung @ Subang West,2015.0,RM 1 400 per month,Selangor - Shah Alam,Service Residence,3.0,2.0,2.0,934 sq.ft.,Fully Furnished,"Parking, Security, Lift
100603850,Vista Bangi,2021.0,RM 1 800 per month,Selangor - Kajang,Condominium,1.0,1.0,1.0,501 sq.ft.,Fully Furnished,"Parking, Minimart, Playground
100603842,City of Green Condominium,2016.0,RM 1 500 per month,Selangor - Seri Kembangan,Service Residence,3.0,2.0,2.0,1000 sq.ft.,Partially Furnished,"Swimming Pool, Jogging Track, Security
100603458,Eve Suite,2014.0,RM 1 800 per month,Selangor - Ara Damansara,Service Residence,1.0,1.0,1.0,680 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Security
100603018,Hijauan Saujana,2015.0,RM 2 500 per month,Selangor - Shah Alam,Condominium,3.0,2.0,2.0,1398 sq.ft.,Partially Furnished,"Parking, Sauna, Multipurpose hall
100603344,Alam Prima,2010.0,RM 1 500 per month,Selangor - Shah Alam,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Security, Parking, Multipurpose hall
100602678,Mewah 9 Residence,2014.0,RM 650 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,750 sq.ft.,Not Furnished,"Parking, Security, Playground"
100602684,Lumi Tropicana,2020.0,RM 2 650 per month,Selangor - Petaling Jaya,Condominium,2.0,1.0,2.0,976 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium
100602272,Kita Impian,2023.0,RM 1 300 per month,Selangor - Dengkil,Service Residence,3.0,2.0,2.0,901 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Security
100602267,Maple Residences,2018.0,RM 1 600 per month,Selangor - Klang,Service Residence,3.0,2.0,2.0,863 sq.ft.,Fully Furnished,"Security, Swimming Pool, Jogging Track
100244864,Canopy Hills,2022.0,RM 1 200 per month,Selangor - Kajang,Condominium,2.0,2.0,1.0,590 sq.ft.,Not Furnished,"Playground, Swimming Pool, Jogging Track
100602496,Unipark Condominium,2018.0,RM 1 500 per month,Selangor - Kajang,Condominium,4.0,1.0,4.0,1290 sq.ft.,Partially Furnished,"Parking, Security, Lift
100602376,DK Impian,2021.0,RM 1 200 per month,Selangor - Shah Alam,Apartment,2.0,1.0,2.0,635 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Playground
100602124,Greenview Residence,2006.0,RM 1 100 per month,Selangor - Kajang,Condominium,4.0,1.0,2.0,1400 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area
100602013,Elevia Residences,2017.0,RM 3 000 per month,Selangor - Puchong,Townhouse Condo,3.0,2.0,4.0,2639 sq.ft.,Partially Furnished,"Parking, Playground, Barbeque area
100601693,The Trees Damansara,2020.0,RM 1 550 per month,Selangor - Damansara Perdana,Condominium,3.0,2.0,2.0,1050 sq.ft.,Not Furnished,"Sauna, Gymnasium, Tennis Court
100518703,Unipark Condominium,2018.0,RM 1 350 per month,Selangor - Kajang,Condominium,4.0,1.0,2.0,1250 sq.ft.,Not Furnished,"Parking, Security, Lift
99299939,Equine Residence,2021.0,RM 1 600 per month,Selangor - Seri Kembangan,Service Residence,2.0,1.0,2.0,732 sq.ft.,Fully Furnished,"Parking, Lift, Swimming Pool
100601451,Green Acre Park,2001.0,RM 1 100 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1020 sq.ft.,Not Furnished,"Swimming Pool, Tennis Court, Barbeque area
100517392,Mewah 9 Residence,2014.0,RM 958 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Multipurpose hall
100512266,Ayuman Suites,2018.0,RM 1 500 per month,Selangor - 517,Service Residence,3.0,2.0,2.0,557 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Playground
99972490,Aman Heights,2008.0,RM 1 200 per month,Selangor - Seri Kembangan,Condominium,4.0,2.0,2.0,1288 sq.ft.,Partially Furnished,"Gymnasium, Squash Court, Barbeque area
100600779,Equine Residence,2021.0,RM 2 100 per month,Selangor - Seri Kembangan,Service Residence,2.0,1.0,2.0,680 sq.ft.,Fully Furnished,"Parking, Playground, Jogging Track
100600778,Emerald Residence @ Mahkota Cheras,2017.0,RM 1 200 per month,Selangor - Cheras,Condominium,3.0,2.0,2.0,1196 sq.ft.,Partially Furnished,"Jogging Track, Security, Playground
100412684,Residensi Laguna (Belvedere Service Apt),2007.0,RM 1 700 per month,Selangor - Bandar Sunway,Service Residence,3.0,1.0,2.0,930 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Minimart
100600686,Vista Alam Serviced Apartment,2014.0,RM 1 100 per month,Selangor - Shah Alam,Service Residence,1.0,1.0,1.0,660 sq.ft.,Partially Furnished,"Parking, Security, Minimart
100600936,Venice Hill,2000.0,RM 1 600 per month,Selangor - Cheras,Condominium,3.0,1.0,2.0,1513 sq.ft.,Partially Furnished,"Minimart, Sauna, Gymnasium
99502313,Garden Park,2001.0,RM 700 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,883 sq.ft.,Not Furnished,"Security, Parking, Playground
100525610,Amara Service Residences,2014.0,RM 1 200 per month,Selangor - Batu Caves,Service Residence,3.0,2.0,2.0,960 sq.ft.,Fully Furnished,"Playground, Barbeque area, Sauna
100600353,The Wharf (Puchong),2014.0,RM 1 200 per month,Selangor - Puchong,Service Residence,1.0,1.0,1.0,557 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Multipurpose hall
99873013,Residensi Aman,2020.0,RM 1 000 per month,Selangor - Semenyih,Condominium,3.0,2.0,2.0,890 sq.ft.,Partially Furnished,"Parking, Security, Lift
100600613,The Zest @ Kinrara 9,2012.0,RM 1 800 per month,Selangor - Puchong,Condominium,3.0,2.0,2.0,1205 sq.ft.,Fully Furnished,"Parking, Security, Lift
100475561,Residensi Permai,2020.0,RM 1 200 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1080 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking
100347978,One Damansara,2013.0,RM 1 600 per month,Selangor - Petaling Jaya,Condominium,3.0,2.0,2.0,1170 sq.ft.,Fully Furnished,"Parking, Security, Lift
100600103,Symphony Heights (Simfoni Heights),2011.0,RM 1 300 per month,Selangor - Batu Caves,Condominium,3.0,1.0,2.0,1144 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Jogging Track"
100599781,Vista Bangi,2021.0,RM 1 400 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,850 sq.ft.,Not Furnished,"Minimart, Gymnasium, Lift
100600049,Park @ One South,2014.0,RM 1 300 per month,Selangor - Seri Kembangan,Service Residence,3.0,2.0,2.0,1065 sq.ft.,Partially Furnished,"Parking, Security, Lift
100600003,Palm Hill Residence,2020.0,RM 1 000 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,915 sq.ft.,Partially Furnished,"Parking, Security, Lift
100599465,Casa Subang,2005.0,RM 1 500 per month,Selangor - Subang Jaya,Service Residence,4.0,1.0,2.0,1062 sq.ft.,Fully Furnished,"Security, Minimart, Tennis Court
100599519,La Thea Residences,2016.0,RM 1 500 per month,Selangor - Puchong,Condominium,2.0,2.0,2.0,800 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Security
100494569,Third Avenue,2018.0,RM 1 200 per month,Selangor - Cyberjaya,Apartment,1.0,1.0,1.0,450 sq.ft.,Partially Furnished,"Parking, Security, Lift
100245985,Venice Hill,2000.0,RM 1 000 per month,Selangor - Cheras,Condominium,3.0,1.0,2.0,1500 sq.ft.,Partially Furnished,"Sauna, Swimming Pool, Playground
100599393,Nilam Puri Condominium,2006.0,RM 1 300 per month,Selangor - Puchong,Condominium,3.0,1.0,2.0,1022 sq.ft.,Fully Furnished,"Sauna, Security, Playground
100599441,Selayang Point,2008.0,RM 1 600 per month,Selangor - Selayang,Condominium,3.0,1.0,2.0,1011 sq.ft.,Partially Furnished,"Barbeque area, Security, Playground
99407465,CyberSquare SOHO,2017.0,RM 1 000 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,450 sq.ft.,Fully Furnished,"Security, Lift, Parking
100083776,Eclipse Residence @ Pan'gaea,2018.0,RM 1 800 per month,Selangor - Cyberjaya,Service Residence,3.0,2.0,2.0,1000 sq.ft.,Fully Furnished,"Parking, Security, Lift
100599085,Domain 5 Apartment,2014.0,RM 900 per month,Selangor - Cyberjaya,Service Residence,1.0,1.0,1.0,600 sq.ft.,Partially Furnished,"Parking, Playground, Gymnasium
100599051,Trefoil,2015.0,RM 1 400 per month,Selangor - Setia Alam,Service Residence,1.0,1.0,1.0,486 sq.ft.,Fully Furnished,"Parking, Security, Lift
100599263,Amara Service Residences,2014.0,RM 1 500 per month,Selangor - Batu Caves,Service Residence,3.0,2.0,2.0,1012 sq.ft.,Fully Furnished,"Jogging Track, Parking, Security
100599248,Ridzuan Condominium,1999.0,RM 1 500 per month,Selangor - Bandar Sunway,Condominium,3.0,1.0,2.0,1192 sq.ft.,Fully Furnished,"Minimart, Security, Squash Court
100598539,The Place @ Cyberjaya,2014.0,RM 1 200 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,530 sq.ft.,Fully Furnished,"Parking, Security, Lift
100598577,The Olive,2020.0,RM 1 300 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Partially Furnished,"Lift, Gymnasium, Playground
100598566,The Olive,2020.0,RM 1 400 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Fully Furnished,"Lift, Gymnasium, Playground
100598598,Trefoil,2015.0,RM 1 400 per month,Selangor - Setia Alam,Service Residence,1.0,1.0,1.0,485 sq.ft.,Fully Furnished,"Parking, Security, Lift
100598586,The Olive,2020.0,RM 1 200 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Partially Furnished,"Lift, Gymnasium, Playground
100598603,The Olive,2020.0,RM 1 100 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool
100598490,The Olive,2020.0,RM 1 500 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Fully Furnished,"Lift, Gymnasium, Playground
100598481,The Olive,2020.0,RM 1 500 per month,Selangor - Sepang,Condominium,3.0,2.0,2.0,818 sq.ft.,Fully Furnished,"Lift, Gymnasium, Playground
100598501,DK Impian,2021.0,RM 1 200 per month,Selangor - Shah Alam,Service Residence,1.0,1.0,1.0,300 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool
100598696,Sapphire Paradigm,2018.0,RM 3 500 per month,Selangor - Petaling Jaya,Condominium,2.0,1.0,2.0,1001 sq.ft.,Fully Furnished,"Lift, Security, Gymnasium
100393295,DK Impian,2021.0,RM 2 200 per month,Selangor - Shah Alam,Service Residence,2.0,1.0,2.0,650 sq.ft.,Fully Furnished,"Security, Barbeque area, Playground
100573166,One Selayang,2009.0,RM 1 100 per month,Selangor - Gombak,Apartment,3.0,1.0,2.0,817 sq.ft.,Partially Furnished,"Parking, Security, Playground"
100378921,D'Cerrum Apartment,2019.0,RM 950 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,960 sq.ft.,Partially Furnished,"Parking, Security, Lift
100543920,Puri Aiyu,2006.0,RM 1 200 per month,Selangor - Shah Alam,Apartment,3.0,1.0,2.0,912 sq.ft.,Partially Furnished,"Security, Tennis Court, Minimart
100597860,Edusphere,2021.0,RM 1 700 per month,Selangor - Cyberjaya,Studio,1.0,1.0,1.0,550 sq.ft.,Fully Furnished,"Security, Parking, Gymnasium
100564770,Temasya 8,2019.0,RM 2 650 per month,Selangor - Glenmarie,Condominium,2.0,2.0,2.0,936 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Playground"
100564742,Geo@Bukit Rimau,2020.0,RM 2 250 per month,Selangor - Shah Alam,Condominium,3.0,2.0,2.0,875 sq.ft.,Fully Furnished,"Playground, Tennis Court, Squash Court
100597799,Gaya Resort Homes,2017.0,RM 1 450 per month,Selangor - Shah Alam,Service Residence,3.0,2.0,2.0,896 sq.ft.,Partially Furnished,"Lift, Swimming Pool, Playground
100597719,Sterling,2023.0,RM 2 550 per month,Selangor - Kelana Jaya,Condominium,5.0,2.0,3.0,1902 sq.ft.,Partially Furnished,"Jogging Track, Club house, Gymnasium
100392712,Ritze Perdana 1,2006.0,RM 1 300 per month,Selangor - Damansara Perdana,Studio,1.0,1.0,1.0,634 sq.ft.,Fully Furnished,"Parking, Playground, Lift
73161723,7 Tree Seven Residence,2016.0,RM 900 per month,Selangor - Bandar Sungai Long,Condominium,4.0,2.0,3.0,1233 sq.ft.,Partially Furnished,"Parking, Security, Lift
52702315,Emerald Residence @ Mahkota Cheras,2017.0,RM 1 000 per month,Selangor - Cheras,Condominium,3.0,2.0,2.0,1266 sq.ft.,Partially Furnished,"Parking, Security, Lift
100597197,De Bayu Apartment,2020.0,RM 1 200 per month,Selangor - Setia Alam,Apartment,3.0,2.0,2.0,900 sq.ft.,Partially Furnished,"Lift, Parking, Security
99998916,Surian Condominium,2007.0,RM 3 000 per month,Selangor - Petaling Jaya,Condominium,3.0,2.0,2.0,1421 sq.ft.,Partially Furnished,"Jogging Track, Tennis Court, Sauna
100596799,Cyberia Crescent 2,2007.0,RM 1 300 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,1050 sq.ft.,Partially Furnished,"Gymnasium, Lift, Playground
100596948,Cyberia SmartHomes,2002.0,RM 1 300 per month,Selangor - Cyberjaya,Condominium,3.0,1.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift
100596938,Mutiara Ville @ Cyberjaya,2013.0,RM 1 700 per month,Selangor - Cyberjaya,Condominium,3.0,1.0,2.0,1100 sq.ft.,Fully Furnished,"Parking, Security, Lift
100596669,Solstice @ Pan'gaea,2016.0,RM 1 400 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,580 sq.ft.,Fully Furnished,"Parking, Security, Lift
100596223,Solstice @ Pan'gaea,2016.0,RM 2 000 per month,Selangor - Cyberjaya,Condominium,2.0,2.0,2.0,980 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security"
100417928,Mewah 9 Residence,2014.0,RM 1 000 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Security, Parking, Minimart
100595677,Amara Service Residences,2014.0,RM 1 400 per month,Selangor - Batu Caves,Service Residence,3.0,3.0,2.0,1245 sq.ft.,Partially Furnished,"Minimart, Gymnasium, Security
100595523,V-Residensi 2,2016.0,RM 1 500 per month,Selangor - Shah Alam,Service Residence,2.0,2.0,2.0,800 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Parking
100595420,DK Impian,2021.0,RM 2 000 per month,Selangor - Shah Alam,Condominium,2.0,1.0,1.0,635 sq.ft.,Not Furnished,"Swimming Pool, Barbeque area, Security
100544205,Suriamas,2004.0,RM 1 600 per month,Selangor - Bandar Sunway,Condominium,4.0,2.0,2.0,1300 sq.ft.,Not Furnished,"Club house, Parking, Minimart
100595146,Vista Alam Serviced Apartment,2014.0,RM 650 per month,Selangor - Shah Alam,Service Residence,1.0,1.0,1.0,250 sq.ft.,Partially Furnished,"Security, Minimart, Parking
100594561,Ehsan Residence @ Sepang,2017.0,RM 1 800 per month,Selangor - Sepang,Condominium,3.0,1.0,2.0,1070 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Parking
100594626,Seri Kasturi (Setia Alam),2015.0,RM 1 350 per month,Selangor - Setia Alam,Apartment,3.0,2.0,2.0,950 sq.ft.,Partially Furnished,"Swimming Pool, Multipurpose hall, Parking
100308522,Galleria Equine Park,2016.0,RM 150 per month,Selangor - Seri Kembangan,Service Residence,1.0,1.0,1.0,1000 sq.ft.,Not Furnished,"Barbeque area, Multipurpose hall, Playground
99303753,Desaminium Rimba,2005.0,RM 1 100 per month,Selangor - Seri Kembangan,Condominium,5.0,1.0,3.0,1200 sq.ft.,Not Furnished,"Minimart, Jogging Track, Parking
100593581,Silk Sky,2016.0,RM 1 600 per month,Selangor - Balakong,Service Residence,3.0,2.0,2.0,1044 sq.ft.,Fully Furnished,"Parking, Security, Lift
100593476,Lagoon Perdana,2021.0,RM 1 000 per month,Selangor - Petaling Jaya,Apartment,3.0,1.0,2.0,852 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Security
100593374,Selayang Point,2008.0,RM 1 600 per month,Selangor - Selayang,Condominium,3.0,1.0,2.0,1011 sq.ft.,Partially Furnished,"Security, Swimming Pool, Gymnasium
100593299,Casa Subang,2005.0,RM 1 500 per month,Selangor - Subang Jaya,Service Residence,4.0,1.0,2.0,1062 sq.ft.,Partially Furnished,"Tennis Court, Multipurpose hall, Minimart
99351879,Kemuning Aman,2010.0,RM 900 per month,Selangor - Shah Alam,Apartment,3.0,2.0,2.0,736 sq.ft.,Partially Furnished,"Security, Lift, Playground"
97287002,Kemuning Aman,2010.0,RM 1 000 per month,Selangor - Shah Alam,Apartment,3.0,2.0,2.0,736 sq.ft.,Partially Furnished,"Parking, Security, Lift
100592821,Evergreen Park Scot Pine,1999.0,RM 2 800 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1650 sq.ft.,Fully Furnished,"Sauna, Minimart, Swimming Pool
100592432,Kita Impian,2023.0,RM 689 per month,Selangor - Dengkil,Service Residence,3.0,2.0,2.0,901 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Jogging Track
65964642,i-Suite @ i-City,2017.0,RM 1 300 per month,Selangor - I-City,Service Residence,2.0,1.0,1.0,626 sq.ft.,Fully Furnished,"Parking, Security, Lift
100592211,USJ One Avenue,2008.0,RM 2 600 per month,Selangor - Subang Jaya,Condominium,3.0,2.0,2.0,1365 sq.ft.,Fully Furnished,"Parking, Barbeque area, Sauna
100513071,Imperial Residence Cheras,2015.0,RM 1 250 per month,Selangor - Cheras,Condominium,3.0,2.0,2.0,1235 sq.ft.,Partially Furnished,"Playground, Security, Minimart
100591991,Casa Subang,2005.0,RM 1 600 per month,Selangor - Subang Jaya,Service Residence,4.0,1.0,2.0,1062 sq.ft.,Partially Furnished,"Parking, Security, Playground
100591952,Ivory Residence,2015.0,RM 1 400 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1288 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Multipurpose hall
100484667,LakePark Residence @ KL North,2018.0,RM 1 500 per month,Selangor - Selayang,Service Residence,3.0,2.0,2.0,975 sq.ft.,Fully Furnished,"Swimming Pool, Security, Gymnasium
100401186,Aster Residence Cheras,2021.0,RM 1 999 per month,Selangor - Cheras,Condominium,2.0,1.0,2.0,650 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security
100591672,Impiria Residensi Bukit Tinggi Klang,2018.0,RM 3 800 per month,Selangor - Klang,Service Residence,3.0,2.0,3.0,1627 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security
100591472,Pandora Serviced Residence,2017.0,RM 1 200 per month,Selangor - Shah Alam,Service Residence,1.0,1.0,1.0,570 sq.ft.,Not Furnished,"Swimming Pool, Gymnasium, Barbeque area
100591538,Evergreen Park,1997.0,RM 1 500 per month,Selangor - Cheras,Condominium,3.0,1.0,2.0,1160 sq.ft.,Partially Furnished,"Parking, Minimart, Jogging Track
100591522,Hijauan Heights,2016.0,RM 1 600 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,1080 sq.ft.,Partially Furnished,"Parking, Security, Lift
100590860,Oasis Square,2001.0,RM 2 000 per month,Selangor - Petaling Jaya,Others,3.0,1.0,2.0,927 sq.ft.,Not Furnished,"Minimart, Parking, Security
100590712,Desa Impiana,2007.0,RM 1 500 per month,Selangor - Puchong,Apartment,3.0,1.0,2.0,1068 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Parking
100590528,Symphony Heights (Simfoni Heights),2011.0,RM 1 300 per month,Selangor - Batu Caves,Condominium,3.0,1.0,2.0,1144 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Parking"
100590495,D'Aman Residences,2013.0,RM 1 099 per month,Selangor - Puchong,Condominium,3.0,2.0,2.0,1076 sq.ft.,Partially Furnished,"Squash Court, Jogging Track, Multipurpose hall
100590655,Indahria Apartment (Shah Alam),2007.0,RM 1 600 per month,Selangor - Shah Alam,Apartment,3.0,1.0,2.0,1010 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Playground
100590123,Lakefront Homes @ Cyberjaya,2021.0,RM 902 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,1015 sq.ft.,Partially Furnished,"Parking, Security, Lift
100590141,Kita Impian,2023.0,RM 690 per month,Selangor - Dengkil,Condominium,3.0,2.0,2.0,901 sq.ft.,Not Furnished,"Playground, Barbeque area, Gymnasium
100589923,Tiara Imperio @ Bangi,2019.0,RM 1 000 per month,Selangor - Kajang,Service Residence,1.0,1.0,1.0,466 sq.ft.,Fully Furnished,"Parking, Security, Lift
100589489,Menara U2,2014.0,RM 1 500 per month,Selangor - Shah Alam,Service Residence,2.0,1.0,1.0,550 sq.ft.,Partially Furnished,"Security, Squash Court, Sauna
100589319,Greenview Residence,2006.0,RM 1 200 per month,Selangor - Kajang,Condominium,4.0,1.0,2.0,1366 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area
100589317,Mewah 9 Residence,2014.0,RM 900 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift
100589434,Vista Alam Serviced Apartment,2014.0,RM 1 100 per month,Selangor - Shah Alam,Service Residence,3.0,1.0,1.0,600 sq.ft.,Partially Furnished,"Parking, Security, Playground
100589357,Vista Alam Serviced Apartment,2014.0,RM 2 300 per month,Selangor - Shah Alam,Service Residence,3.0,2.0,2.0,1200 sq.ft.,Fully Furnished,"Security, Parking, Minimart
100588909,Verdi Eco-dominiums @ Symphony Hills,2016.0,RM 2 500 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,3.0,1442 sq.ft.,Partially Furnished,"Parking, Security, Lift
